episode_id,seat,turn,replay_index,day,money,hands,hires_today,unlocked_quadrants,animals,pastures,plants,wheat_reserve,wheat_shed,fertilizer_shed,milk_shed,wool_shed,wheat_price,strawberry_price,melon_price
92967433,1,24,25,1,19.0,0,0,1,"{""COW"":2,""SHEEP"":2}",4,19,3,0,0,0,0,28,132,260
92967433,1,96,97,4,156.0,5,5,1,"{""COW"":3,""SHEEP"":2}",5,19,6,6,0,0,0,32,149,266
92967433,1,192,193,8,194.0,5,5,2,"{""COW"":6,""SHEEP"":3}",10,30,10,9,0,0,0,35,173,270
92967433,1,288,289,12,14229.0,5,5,3,"{""COW"":6,""SHEEP"":8}",14,52,14,8,18,0,0,39,189,171
92967433,1,384,385,16,25913.0,5,5,3,"{""COW"":6,""SHEEP"":8}",14,54,15,9,0,0,0,42,193,178
92967433,1,480,481,20,40399.0,5,5,3,"{""COW"":6,""SHEEP"":8}",14,60,14,8,8,0,0,44,158,84
92967433,1,576,577,24,48248.0,5,5,3,"{""COW"":6,""SHEEP"":8}",14,57,11,5,0,0,0,47,9,10
92967433,1,719,719,29,59237.0,8,8,3,"{""COW"":6,""SHEEP"":6}",14,1,2,0,0,0,0,42,57,25
92968376,0,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,27,128,256
92968376,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,30,132,260
92968376,0,96,97,4,646.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
92968376,0,192,193,8,815.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,31,11,11,0,0,0,35,159,270
92968376,0,288,289,12,7680.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,60,13,13,24,0,0,41,190,215
92968376,0,384,385,16,20648.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,12,12,25,0,0,44,208,197
92968376,0,480,481,20,44186.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,13,13,27,0,0,48,195,197
92968376,0,576,577,24,73105.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,22,0,0,52,60,4
92968376,0,719,719,29,93468.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,51,32,1
92968376,1,0,1,0,2058.0,2,2,1,{},0,0,0,0,0,0,0,27,128,256
92968376,1,24,25,1,11.0,2,2,1,"{""COW"":3,""SHEEP"":1}",4,17,17,15,0,0,0,30,132,260
92968376,1,96,97,4,1001.0,2,2,1,"{""COW"":3,""SHEEP"":1}",4,19,7,5,0,0,0,32,139,266
92968376,1,192,193,8,1035.0,3,3,2,"{""COW"":5,""SHEEP"":2}",7,27,7,5,0,0,0,35,159,270
92968376,1,288,289,12,5964.0,3,3,3,"{""COW"":8,""SHEEP"":6}",14,39,79,77,0,9,0,41,190,215
92968376,1,384,385,16,16206.0,3,3,3,"{""COW"":8,""SHEEP"":6}",14,52,62,60,0,9,4,44,208,197
92968376,1,480,481,20,31898.0,3,3,3,"{""COW"":8,""SHEEP"":6}",14,51,38,36,8,15,10,48,195,197
92968376,1,576,577,24,51673.0,3,3,3,"{""COW"":8,""SHEEP"":6}",14,40,15,13,0,12,17,52,60,4
92968376,1,719,719,29,62256.0,12,12,3,"{""COW"":4,""SHEEP"":5}",14,7,0,0,0,0,0,51,32,1
92969308,0,0,1,0,165.0,2,2,1,{},1,0,17,17,0,0,0,30,128,256
92969308,0,24,25,1,23.0,2,2,1,"{""COW"":3,""SHEEP"":1}",4,17,17,13,0,0,0,30,132,260
92969308,0,96,97,4,723.0,2,2,1,"{""COW"":3,""SHEEP"":1}",4,19,17,13,0,0,0,33,139,266
92969308,0,192,193,8,460.0,6,6,2,"{""COW"":5,""SHEEP"":2}",7,27,21,21,0,0,0,32,145,270
92969308,0,288,289,12,9255.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,38,60,46,10,0,0,36,168,215
92969308,0,384,385,16,23529.0,9,9,3,"{""COW"":8,""SHEEP"":6}",14,56,51,37,9,3,0,39,186,205
92969308,0,480,481,20,37433.0,9,9,3,"{""COW"":8,""SHEEP"":6}",14,56,47,47,12,6,0,42,135,202
92969308,0,576,577,24,46245.0,9,9,3,"{""COW"":8,""SHEEP"":6}",14,44,42,42,6,6,8,46,7,7
92969308,0,719,719,29,61312.0,11,11,3,"{""COW"":8,""SHEEP"":6}",14,12,0,0,0,0,0,42,18,4
92969308,1,0,1,0,26.0,4,4,1,{},0,0,4,4,0,0,0,30,128,256
92969308,1,24,25,1,25.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,30,132,260
92969308,1,96,97,4,472.0,3,3,1,"{""COW"":1,""SHEEP"":3}",5,14,8,8,0,0,0,33,139,266
92969308,1,192,193,8,257.0,6,6,2,"{""COW"":6,""SHEEP"":3}",10,31,17,17,0,0,0,32,145,270
92969308,1,288,289,12,7045.0,8,8,3,"{""COW"":7,""SHEEP"":3}",12,61,21,21,18,0,0,36,168,215
92969308,1,384,385,16,19757.0,6,6,3,"{""COW"":7,""SHEEP"":3}",12,61,29,29,11,0,0,39,186,205
92969308,1,480,481,20,32903.0,7,7,3,"{""COW"":7,""SHEEP"":3}",12,61,37,37,11,0,0,42,135,202
92969308,1,576,577,24,47546.0,7,7,3,"{""COW"":8,""SHEEP"":3}",13,62,46,46,11,0,0,46,7,7
92969308,1,719,719,29,66402.0,10,10,3,"{""COW"":8,""SHEEP"":3}",13,1,0,0,0,0,0,42,18,4
92970237,0,0,1,0,19.0,5,5,1,{},0,0,5,5,0,0,0,28,128,256
92970237,0,24,25,1,19.0,0,0,1,"{""COW"":2,""SHEEP"":2}",6,19,1,1,0,0,0,28,132,260
92970237,0,96,97,4,788.0,4,4,1,"{""COW"":2,""SHEEP"":2}",6,19,5,5,0,0,0,32,139,266
92970237,0,192,193,8,455.0,5,5,2,"{""COW"":4,""SHEEP"":2}",12,38,9,9,0,0,0,33,145,270
92970237,0,288,289,12,11539.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,15,15,22,0,0,37,150,171
92970237,0,384,385,16,21612.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,15,15,24,0,0,41,114,178
92970237,0,480,481,20,36565.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,15,15,24,0,0,44,5,184
92970237,0,576,577,24,45063.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,58,15,15,24,0,0,47,5,10
92970237,0,719,719,29,63937.0,9,9,3,"{""COW"":8,""SHEEP"":6}",14,7,0,0,0,0,0,40,28,25
92970237,1,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
92970237,1,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92970237,1,96,97,4,667.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
92970237,1,192,193,8,1531.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,33,145,270
92970237,1,288,289,12,9242.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,37,150,171
92970237,1,384,385,16,28195.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,41,114,178
92970237,1,480,481,20,41038.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,44,5,184
92970237,1,576,577,24,53079.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,47,5,10
92970237,1,719,719,29,75293.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,40,28,25
92971175,0,0,1,0,19.0,5,5,1,{},1,0,5,5,0,0,0,28,128,256
92971175,0,24,25,1,19.0,0,0,1,"{""COW"":2,""SHEEP"":2}",4,19,3,0,0,0,0,28,132,260
92971175,0,96,97,4,139.0,5,5,1,"{""COW"":3,""SHEEP"":2}",5,19,6,6,0,0,0,32,139,266
92971175,0,192,193,8,464.0,5,5,2,"{""COW"":6,""SHEEP"":3}",10,28,10,10,0,0,0,34,145,270
92971175,0,288,289,12,13984.0,5,5,3,"{""COW"":6,""SHEEP"":8}",14,51,14,8,18,0,0,38,150,171
92971175,0,384,385,16,29433.0,5,5,3,"{""COW"":6,""SHEEP"":8}",14,49,15,9,0,0,0,40,107,178
92971175,0,480,481,20,45585.0,5,5,3,"{""COW"":6,""SHEEP"":8}",14,59,19,13,18,12,0,43,5,84
92971175,0,576,577,24,58350.0,5,5,3,"{""COW"":6,""SHEEP"":8}",14,59,10,4,4,12,0,44,7,10
92971175,0,719,719,29,80027.0,8,8,3,"{""COW"":6,""SHEEP"":6}",14,0,0,0,0,0,0,38,28,25
92971175,1,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
92971175,1,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92971175,1,96,97,4,666.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
92971175,1,192,193,8,1473.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,34,145,270
92971175,1,288,289,12,8906.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,38,150,171
92971175,1,384,385,16,22880.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,40,107,178
92971175,1,480,481,20,28442.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,43,5,84
92971175,1,576,577,24,31813.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,44,7,10
92971175,1,719,719,29,50391.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,38,28,25
92972119,0,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
92972119,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92972119,0,96,97,4,665.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
92972119,0,192,193,8,783.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,35,173,270
92972119,0,288,289,12,7157.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,39,198,171
92972119,0,384,385,16,21721.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,43,214,178
92972119,0,480,481,20,49548.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,47,202,184
92972119,0,576,577,24,82508.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,51,62,10
92972119,0,719,719,29,118310.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,48,147,1
92972119,1,0,1,0,19.0,5,5,1,{},0,0,5,5,0,0,0,28,128,256
92972119,1,24,25,1,19.0,0,0,1,"{""COW"":2,""SHEEP"":2}",6,19,1,1,0,0,0,28,132,260
92972119,1,96,97,4,787.0,4,4,1,"{""COW"":2,""SHEEP"":2}",6,19,5,5,0,0,0,32,149,266
92972119,1,192,193,8,111.0,5,5,2,"{""COW"":4,""SHEEP"":2}",12,38,9,9,0,0,0,35,173,270
92972119,1,288,289,12,11427.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,14,14,8,6,0,39,198,171
92972119,1,384,385,16,16929.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,14,14,14,13,0,43,214,178
92972119,1,480,481,20,35521.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,14,14,19,19,0,47,202,184
92972119,1,576,577,24,62871.0,6,6,3,"{""COW"":8,""SHEEP"":6}",14,51,14,14,23,18,0,51,62,10
92972119,1,719,719,29,94635.0,8,8,3,"{""COW"":8,""SHEEP"":5}",14,11,2,0,0,0,0,48,147,1
92973040,0,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,27,128,256
92973040,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92973040,0,96,97,4,660.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
92973040,0,192,193,8,1071.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,32,145,270
92973040,0,288,289,12,8687.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,36,168,171
92973040,0,384,385,16,24923.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,38,191,178
92973040,0,480,481,20,42604.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,41,168,184
92973040,0,576,577,24,61878.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,44,12,7
92973040,0,719,719,29,82001.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,36,108,16
92973040,1,0,1,0,158.0,5,5,1,{},0,0,0,0,0,0,0,27,128,256
92973040,1,24,25,1,18.0,0,0,1,"{""COW"":2,""SHEEP"":2}",6,19,3,3,0,0,0,28,132,260
92973040,1,96,97,4,141.0,5,5,1,"{""COW"":3,""SHEEP"":2}",6,19,11,8,0,0,0,32,139,266
92973040,1,192,193,8,315.0,5,5,2,"{""COW"":6,""SHEEP"":4}",12,27,11,8,0,0,0,32,145,270
92973040,1,288,289,12,13699.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,58,19,16,18,0,0,36,168,171
92973040,1,384,385,16,22620.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,61,19,16,18,0,8,38,191,178
92973040,1,480,481,20,41569.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,61,19,16,27,0,4,41,168,184
92973040,1,576,577,24,55464.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,53,19,19,20,0,4,44,12,7
92973040,1,719,719,29,72685.0,6,6,3,"{""COW"":8,""SHEEP"":6}",14,0,0,0,0,0,0,36,108,16
92973981,0,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,27,128,256
92973981,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92973981,0,96,97,4,658.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
92973981,0,192,193,8,735.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,35,181,270
92973981,0,288,289,12,6979.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,39,206,171
92973981,0,384,385,16,18623.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,43,227,178
92973981,0,480,481,20,36975.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,46,210,184
92973981,0,576,577,24,65395.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,50,34,7
92973981,0,719,719,29,82941.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,47,108,16
92973981,1,0,1,0,158.0,5,5,1,{},0,0,0,0,0,0,0,27,128,256
92973981,1,24,25,1,18.0,0,0,1,"{""COW"":2,""SHEEP"":2}",6,19,3,3,0,0,0,28,132,260
92973981,1,96,97,4,142.0,5,5,1,"{""COW"":3,""SHEEP"":2}",6,19,11,8,0,0,0,32,149,266
92973981,1,192,193,8,244.0,5,5,2,"{""COW"":6,""SHEEP"":4}",12,26,10,7,0,0,0,35,181,270
92973981,1,288,289,12,13389.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,57,15,12,18,0,0,39,206,171
92973981,1,384,385,16,19497.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,60,15,12,18,0,8,43,227,178
92973981,1,480,481,20,33826.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,60,15,12,28,0,4,46,210,184
92973981,1,576,577,24,52055.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,53,15,15,22,0,4,50,34,7
92973981,1,719,719,29,61242.0,6,6,3,"{""COW"":8,""SHEEP"":6}",14,0,0,0,2,0,0,47,108,16
92974927,0,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
92974927,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92974927,0,96,97,4,667.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
92974927,0,192,193,8,1520.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,33,159,270
92974927,0,288,289,12,9129.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,37,190,171
92974927,0,384,385,16,25909.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,41,217,178
92974927,0,480,481,20,46054.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,45,201,184
92974927,0,576,577,24,77587.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,49,70,10
92974927,0,719,719,29,101901.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,45,120,25
92974927,1,0,1,0,19.0,5,5,1,{},0,0,5,5,0,0,0,28,128,256
92974927,1,24,25,1,19.0,0,0,1,"{""COW"":2,""SHEEP"":2}",6,19,1,1,0,0,0,28,132,260
92974927,1,96,97,4,788.0,4,4,1,"{""COW"":2,""SHEEP"":2}",6,19,5,5,0,0,0,32,139,266
92974927,1,192,193,8,470.0,5,5,2,"{""COW"":4,""SHEEP"":2}",12,38,9,9,0,0,0,33,159,270
92974927,1,288,289,12,11387.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,15,15,22,0,0,37,190,171
92974927,1,384,385,16,18560.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,15,15,24,0,0,41,217,178
92974927,1,480,481,20,42350.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,15,15,24,0,0,45,201,184
92974927,1,576,577,24,67976.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,58,15,15,24,0,0,49,70,10
92974927,1,719,719,29,89220.0,10,10,3,"{""COW"":8,""SHEEP"":6}",14,11,0,0,0,0,0,45,120,25
92975873,0,0,1,0,27.0,4,4,1,{},0,0,4,4,0,0,0,29,128,256
92975873,0,24,25,1,26.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,29,132,260
92975873,0,96,97,4,476.0,3,3,1,"{""COW"":1,""SHEEP"":3}",5,14,8,8,0,0,0,33,149,266
92975873,0,192,193,8,178.0,6,6,2,"{""COW"":6,""SHEEP"":3}",10,31,16,16,0,0,0,35,173,270
92975873,0,288,289,12,7482.0,8,8,3,"{""COW"":7,""SHEEP"":3}",12,60,21,21,18,0,0,38,190,200
92975873,0,384,385,16,26649.0,6,6,3,"{""COW"":7,""SHEEP"":3}",12,60,29,29,11,0,0,40,201,188
92975873,0,480,481,20,51401.0,7,7,3,"{""COW"":7,""SHEEP"":3}",12,60,37,37,11,0,0,42,170,194
92975873,0,576,577,24,73978.0,7,7,3,"{""COW"":8,""SHEEP"":3}",13,61,46,46,11,0,0,46,9,10
92975873,0,719,719,29,109369.0,10,10,3,"{""COW"":8,""SHEEP"":3}",13,1,0,0,0,0,0,40,55,25
92975873,1,0,1,0,132.0,6,6,1,{},1,0,12,12,0,0,0,29,128,256
92975873,1,24,25,1,55.0,7,7,1,"{""COW"":2,""SHEEP"":2}",4,9,8,5,0,0,0,29,132,260
92975873,1,96,97,4,133.0,7,7,1,"{""COW"":2,""SHEEP"":2}",4,17,12,12,0,0,0,33,149,266
92975873,1,192,193,8,183.0,8,8,2,"{""COW"":4,""SHEEP"":2}",7,35,18,18,0,0,0,35,173,270
92975873,1,288,289,12,10905.0,8,8,3,"{""COW"":4,""SHEEP"":8}",12,50,36,33,3,0,0,38,190,200
92975873,1,384,385,16,24773.0,6,6,3,"{""COW"":4,""SHEEP"":8}",12,55,36,36,18,0,0,40,201,188
92975873,1,480,481,20,46797.0,8,8,3,"{""COW"":4,""SHEEP"":8}",12,47,36,36,20,0,0,42,170,194
92975873,1,576,577,24,73268.0,7,7,3,"{""COW"":4,""SHEEP"":8}",12,34,36,36,10,0,0,46,9,10
92975873,1,719,719,29,100884.0,8,8,3,"{""COW"":4,""SHEEP"":8}",12,2,0,0,0,0,0,40,55,25
92976813,0,0,1,0,158.0,5,5,1,{},0,0,0,0,0,0,0,27,128,256
92976813,0,24,25,1,18.0,0,0,1,"{""COW"":2,""SHEEP"":2}",6,19,3,3,0,0,0,28,132,260
92976813,0,96,97,4,141.0,5,5,1,"{""COW"":3,""SHEEP"":2}",6,19,11,8,0,0,0,32,149,266
92976813,0,192,193,8,315.0,5,5,2,"{""COW"":6,""SHEEP"":4}",12,27,11,8,0,0,0,32,173,270
92976813,0,288,289,12,15210.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,58,19,16,18,0,0,35,189,171
92976813,0,384,385,16,27678.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,61,19,16,18,0,8,36,197,178
92976813,0,480,481,20,49924.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,61,19,16,27,0,4,39,158,184
92976813,0,576,577,24,60671.0,5,5,3,"{""COW"":8,""SHEEP"":6}",14,53,19,19,20,0,4,41,9,7
92976813,0,719,719,29,75614.0,6,6,3,"{""COW"":8,""SHEEP"":6}",14,0,0,0,0,0,0,22,62,16
92976813,1,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,27,128,256
92976813,1,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92976813,1,96,97,4,660.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,149,266
92976813,1,192,193,8,1071.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,32,173,270
92976813,1,288,289,12,9269.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,35,189,171
92976813,1,384,385,16,29119.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,36,197,178
92976813,1,480,481,20,49754.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,39,158,184
92976813,1,576,577,24,65761.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,41,9,7
92976813,1,719,719,29,83203.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,22,62,16
92977749,0,0,1,0,19.0,5,5,1,{},0,0,5,5,0,0,0,28,128,256
92977749,0,24,25,1,19.0,0,0,1,"{""COW"":2,""SHEEP"":2}",6,19,1,1,0,0,0,28,132,260
92977749,0,96,97,4,788.0,4,4,1,"{""COW"":2,""SHEEP"":2}",6,19,5,5,0,0,0,32,139,266
92977749,0,192,193,8,470.0,5,5,2,"{""COW"":4,""SHEEP"":2}",12,38,9,9,0,0,0,33,159,270
92977749,0,288,289,12,11863.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,15,15,8,6,0,36,190,171
92977749,0,384,385,16,21520.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,15,15,19,1,0,39,214,178
92977749,0,480,481,20,45748.0,7,7,3,"{""COW"":8,""SHEEP"":6}",14,61,15,15,24,1,0,42,179,184
92977749,0,576,577,24,62317.0,6,6,3,"{""COW"":8,""SHEEP"":6}",14,57,15,15,5,3,0,44,11,10
92977749,0,719,719,29,82679.0,11,11,3,"{""COW"":8,""SHEEP"":6}",14,4,0,0,0,0,0,34,49,25
92977749,1,0,1,0,10.0,4,4,1,{},0,0,5,5,0,0,0,28,128,256
92977749,1,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92977749,1,96,97,4,667.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,32,139,266
92977749,1,192,193,8,1520.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,11,11,0,0,0,33,159,270
92977749,1,288,289,12,9201.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,36,190,171
92977749,1,384,385,16,28459.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,39,214,178
92977749,1,480,481,20,50337.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,13,13,24,0,0,42,179,184
92977749,1,576,577,24,74089.0,7,7,3,"{""COW"":9,""SHEEP"":4}",13,62,14,14,18,0,0,44,11,10
92977749,1,719,719,29,94162.0,10,10,3,"{""COW"":9,""SHEEP"":4}",13,1,0,0,0,0,0,34,49,25
92978681,0,0,1,0,2.0,5,5,1,{},0,0,14,14,0,0,0,29,128,256
92978681,0,24,25,1,0.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92978681,0,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
92978681,0,192,193,8,958.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,35,173,270
92978681,0,288,289,12,8736.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,38,199,228
92978681,0,384,385,16,17619.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,41,221,232
92978681,0,480,481,20,43919.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,43,186,235
92978681,0,576,577,24,65527.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,44,9,10
92978681,0,719,719,29,89045.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,1,0,0,0,0,0,22,60,25
92978681,1,0,1,0,27.0,4,4,1,{},0,0,4,4,0,0,0,29,128,256
92978681,1,24,25,1,26.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
92978681,1,96,97,4,488.0,3,3,1,"{""COW"":1,""SHEEP"":3}",5,14,8,8,0,0,0,33,149,266
92978681,1,192,193,8,162.0,6,6,2,"{""COW"":6,""SHEEP"":3}",10,31,17,17,0,0,0,35,173,270
92978681,1,288,289,12,7177.0,8,8,3,"{""COW"":7,""SHEEP"":3}",12,60,21,21,18,0,0,38,199,228
92978681,1,384,385,16,21830.0,6,6,3,"{""COW"":7,""SHEEP"":3}",12,60,29,29,11,0,0,41,221,232
92978681,1,480,481,20,37029.0,7,7,3,"{""COW"":7,""SHEEP"":3}",12,60,37,37,11,0,0,43,186,235
92978681,1,576,577,24,57296.0,7,7,3,"{""COW"":8,""SHEEP"":3}",13,61,46,46,11,0,0,44,9,10
92978681,1,719,719,29,73569.0,10,10,3,"{""COW"":8,""SHEEP"":3}",13,1,0,0,0,0,0,22,60,25
92979615,0,0,1,0,26.0,4,4,1,{},0,0,4,4,0,0,0,30,128,256
92979615,0,24,25,1,25.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,30,132,260
92979615,0,96,97,4,472.0,3,3,1,"{""COW"":1,""SHEEP"":3}",5,14,8,8,0,0,0,33,139,266
92979615,0,192,193,8,174.0,6,6,2,"{""COW"":5,""SHEEP"":3}",10,33,16,16,0,0,0,33,145,270
92979615,0,288,289,12,6781.0,8,8,3,"{""COW"":6,""SHEEP"":3}",12,62,25,25,15,0,0,37,150,215
